HDI Rank,Country,1990,1991,1992,1993,1994,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
10,Denmark,0.71133,0.731167222,0.731167222,0.731167222,0.731167222,0.751004444,0.803716278,0.833985539,0.833985539,0.833985539,0.833985539,0.864254799,0.863191273,0.864905524,0.866619775,0.868334026,0.872826055,0.872826055,0.872826055,0.872826055,0.872826055,0.881554316,0.890369859
170,Djibouti,,,,,,,,0.247544444,0.247544444,0.247544444,0.247544444,0.247544444,0.2531,0.266988889,0.2781,0.283655556,0.294766667,0.305877778,0.305877778,0.305877778,0.305877778,0.308936556,0.312025921
93,Dominica,,,,,,,0.61705439,0.61705439,0.61705439,0.61705439,0.61705439,0.61705439,0.61705439,0.61705439,0.607498001,0.607498001,0.607498001,0.607498001,0.607498001,0.607498001,0.607498001,0.613572981,0.619708711
102,Dominican Republic,0.481013889,0.495570568,0.495570568,0.495570568,0.495570568,0.510127246,0.539739218,0.557814709,0.557814709,0.557814709,0.557814709,0.5758902,0.579026505,0.582162809,0.582725567,0.583288325,0.583851083,0.586845128,0.590170542,0.590170542,0.590170542,0.596072247,0.60203297
98,Ecuador,0.554533333,0.550144028,0.550144028,0.550144028,0.550144028,0.545754722,0.547010556,0.564990695,0.564990695,0.564990695,0.564990695,0.582970833,0.585144167,0.5873175,0.589490833,0.591664167,0.5938375,0.5938375,0.5938375,0.5938375,0.5938375,0.599775875,0.605773634
110,Egypt,0.385544444,0.409655556,0.409655556,0.409655556,0.409655556,0.433766667,0.485988889,0.505605556,0.505605556,0.505605556,0.505605556,0.525222222,0.534422222,0.543622222,0.552822222,0.562022222,0.573444444,0.573444444,0.573444444,0.573444444,0.573444444,0.579178888,0.584970677
115,El Salvador,0.366988889,0.389773021,0.389773021,0.389773021,0.389773021,0.412557152,0.46914978,0.498632228,0.498632228,0.498632228,0.498632228,0.528114675,0.530574306,0.529831282,0.531281217,0.536777539,0.540886972,0.547774182,0.553261879,0.553261879,0.553261879,0.558794498,0.564382443
144,Equatorial Guinea,,,,,,,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.419060222,0.423250824
182,Eritrea,,,,,,,,,,,,,,,,,0.227513722,0.227513722,0.227513722,0.227513722,0.227513722,0.229788859,0.232086748
33,Estonia,0.674222222,0.689438889,0.689438889,0.689438889,0.689438889,0.704655556,0.807666667,0.8314,0.8314,0.8314,0.8314,0.855133333,0.853035556,0.853715556,0.851617778,0.852297778,0.858533333,0.858533333,0.858533333,0.858533333,0.858533333,0.867118666,0.875789853
173,Ethiopia,,,,,,,0.168649644,0.200594089,0.200594089,0.200594089,0.200594089,0.232538533,0.252020308,0.281042718,0.300524493,0.305191453,0.300317778,0.313744195,0.316521973,0.316521973,0.316521973,0.319687193,0.322884065
88,Fiji,0.55664937,0.582721392,0.582721392,0.582721392,0.582721392,0.608793414,0.670839824,0.682184684,0.682184684,0.682184684,0.682184684,0.693529543,0.709511067,0.723082762,0.735180031,0.747277301,0.75937457,0.766517427,0.766517427,0.766517427,0.766517427,0.774182601,0.781924427
24,Finland,0.6907,0.724355556,0.724355556,0.724355556,0.724355556,0.758011111,0.765366667,0.788466667,0.788466667,0.788466667,0.788466667,0.811566667,0.815604444,0.814086667,0.815346667,0.808273333,0.812311111,0.815088889,0.815088889,0.815088889,0.815088889,0.823239778,0.831472176
20,France,0.632524444,0.680444199,0.680444199,0.680444199,0.680444199,0.728363953,0.760927806,0.775290935,0.775290935,0.775290935,0.775290935,0.789654064,0.791566298,0.796256309,0.799882878,0.802689065,0.807183139,0.812564956,0.815549416,0.815549416,0.815549416,0.82370491,0.831941959
